company_id,name,website_domain,description,industry_primary,verticals,year_founded,hq_city,hq_state,hq_country,funding_total_usd,last_round_type,last_round_size_usd,last_round_date,filing_count,source,github_stars,github_activity_90d,hn_mentions,hn_points,open_job_postings,semantic_sim,stage_fit,geo_fit,traction,investor_signal,hygiene,score,pts_semantic_sim,pts_stage_fit,pts_geo_fit,pts_traction,pts_investor_signal,pts_hygiene
c_df130ad3da16,MarginEdge Co.,,,Other Technology,,,ARLINGTON,VA,US,23119452.0,Later,23119452.0,2026-07-28,1,edgar,,,,,,0.14785457,0.6599999999999999,1.0,0.0,0.34,0.25,33.76,5.91,13.2,10.0,0.0,3.4,1.25
c_18857d448f74,Gamgee,gamgee.io,"Gamgee is building an end to end platform for personalised mRNA cancer vaccines for dogs. We sequence a dog’s tumour and healthy DNA, identify mutations unique to its cancer, and design a vaccine that teaches the immune system what to attack. We manage the entire process- from vet intake and tissue collection through genomic analysis, vaccine production, treatment and response monitoring

​Gamgee began with Rosie, founder Paul Conyngham’s dog. After surgery, chemotherapy and immunotherapy failed, Rosie was given months to live. Paul used AI and genomic analysis to identify targets in her tumour, then worked with scientists at UNSW to produce what is believed to be the first fully computationally designed mRNA cancer vaccine delivered to a dog. Following treatment, several tumours shrank significantly and her quality of life improved

​We are now turning that one off effort into a repeatable clinical system. Gamgee is running clinical trials in Australia, working with vets, oncologists and specialised laboratories, and accepting cases globally. Our goal is to make personalised cancer treatment accessible to every dog that needs it- and use each case to improve the treatment for the next",Healthcare,"Biotech, Genomics, Oncology, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.24907961,0.5,1.0,0.0,0.0,0.75,33.71,9.96,10.0,10.0,0.0,0.0,3.75
c_81c4f660b833,Cascade,runcascade.com,"Cascade helps companies take their proprietary data and workflows to align models for their use cases, resulting in higher throughput intelligence that works better, faster, and cheaper.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.24850875,0.5,1.0,0.0,0.0,0.75,33.69,9.94,10.0,10.0,0.0,0.0,3.75
c_c7d23aee9688,Drip,usedrip.ai,"drip finds the leads, sends first messages, follows up, and books meetings autonomously. Every conversation syncs for your team.",B2B,"B2B, Recruiting, Messaging, Sales Enablement",,San Francisco,CA,US,,,,,0,yc,,,,,,0.24809149,0.5,1.0,0.0,0.0,0.75,33.67,9.92,10.0,10.0,0.0,0.0,3.75
c_cd72041ebbbf,Doomersion,doomersion.com,"Doomersion (formerly Doomlingo) lets you learn languages by doomsrolling! Watch TikToks in your target language that are exactly matched to your level, and as you scroll, they get a little bit harder.

Gen-Z doomscrolls 2.5-3 hours a day, and if we bake immersion into that by only showing them viral videos in another language that are matched to their level, we can make the optimal language learning method addictive for people. Hence the name, doomersion.

The app gained ~15k downloads in the first two weeks, and power users spend ~3+ hours daily on the app. Feel free to download and try it yourself!",Consumer,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.24807675,0.5,1.0,0.0,0.0,0.75,33.67,9.92,10.0,10.0,0.0,0.0,3.75
c_ab1d9ac58b65,Lattice Health,latticehealthai.com,"Lattice Health monitors deployed medical imaging AI so hospitals can tell whether each model is still working, tracking agreement with the radiologist's read, drift, and performance across patient groups. It observes rather than controls and produces the evidence teams need for safety, governance and compliance.",Healthcare,"Healthcare, Healthcare IT",,San Francisco,CA,US,,,,,0,yc,,,,,,0.24483027,0.5,1.0,0.0,0.0,0.75,33.54,9.79,10.0,10.0,0.0,0.0,3.75
c_5896bb5beec6,Wayco,wayco.ai,Wayco is building a unified data intelligence layer for medical treatment of legal cases. From the first intake to instant settlement.,B2B,,,New York City,NY,US,,,,,0,yc,,,,,,0.24333124,0.5,1.0,0.0,0.0,0.75,33.48,9.73,10.0,10.0,0.0,0.0,3.75
c_686ca110566c,Libra Robotics,librabots.com,Autonomous robots for solar farm construction,Industrials,"Robotic Process Automation, Solar Power, Sustainability",,San Francisco,CA,US,,,,,0,yc,,,,,,0.23790959,0.5,1.0,0.0,0.0,0.75,33.27,9.52,10.0,10.0,0.0,0.0,3.75
c_44df61032387,General Aviation,generalaviation.com,Building the elements of a new ATC system.,Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.2345143,0.5,1.0,0.0,0.0,0.75,33.13,9.38,10.0,10.0,0.0,0.0,3.75
c_43644f2776bc,Revion,revion.inc,"Revion is building the operating system for Automotive Retail. Our first product helps Technicians automate administrative work, which drains 30-40% of their day. With Revion, Auto Retailers can service more vehicles and drive more high-margin Revenue. ",B2B,"Artificial Intelligence, Automotive",,New York City,NY,US,,,,,0,yc,,,,,,0.23372194,0.5,1.0,0.0,0.0,0.75,33.1,9.35,10.0,10.0,0.0,0.0,3.75
c_c07da0e8afb6,KugelAudio,kugelaudio.com,"Kugel is an enterprise-ready TTS model, available on-prem, with a focus on 30+ languages and low latency. ",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.23179984,0.5,1.0,0.0,0.0,0.75,33.02,9.27,10.0,10.0,0.0,0.0,3.75
c_5b00c529f597,Parrot,useparrot.com,"Parrot is an agentic OS that understands your business so it can call, negotiate, and coordinate with real humans.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.22690952,0.5,1.0,0.0,0.0,0.75,32.83,9.08,10.0,10.0,0.0,0.0,3.75
c_42dccec2c24b,Denta,trydenta.com,"Denta is the practice management platform that puts dental practices on autopilot. When a dentist starts a new practice, instead of finding an accounting firm, hiring two front desk workers, and then spending their nights posting insurance payments, they use Denta.

I started Denta to help operate my Dad's 10 practices in Iowa. In supporting those, I realized the most painful part was both people and agents having messy access to fragmented data. So I solved for that and now spend my time automating work for dentists!",Healthcare,"Dental, Healthcare IT, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.2264773,0.5,1.0,0.0,0.0,0.75,32.81,9.06,10.0,10.0,0.0,0.0,3.75
c_a71be1ead1a3,9 Mothers,9mothers.com,"We have sold $1.6m of systems to the DoW. Multiple systems delivered to the DoW.

Our first product - EDDA - is a counter drone system - small, low power, low cost fully autonomous-capable. It's designed to be used on vehicles, bases, or carried - to stop group 1 suicide drones. We have multiple contracts, sales, etc.

We have 3 more products with demand in various stages of development.

More details at https://9mothers.com",Industrials,,,Austin,TX,US,,,,,0,yc,,,,,,0.22479251,0.5,1.0,0.0,0.0,0.75,32.74,8.99,10.0,10.0,0.0,0.0,3.75
c_38e052f227f3,Allowance,useallowance.com,"Allowance lets AI agents make purchases on a user’s behalf without ever exposing your real card number.

Users approve purchases directly from their iPhone with customizable controls like spending limits, merchant restrictions, and expiration windows. Once approved, Allowance generates scoped, one-time payment credentials designed specifically for that transaction.

This enables AI agents to safely complete tasks like shopping, ordering food, booking reservations, or purchasing tickets while keeping humans in control of every payment.",Fintech,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.22463813,0.5,1.0,0.0,0.0,0.75,32.74,8.99,10.0,10.0,0.0,0.0,3.75
c_d6b78ec6eb9c,Origami Robotics,origami-robotics.com,"We are building a ""manipulate anything"" model with the robot hardware that embodies it. We designed a hand-based data-collection device and a high DOF, direct drive robotic hand that match each other exactly, enabling us to eliminate embodiment gap and collect real-world data and deploy it directly. We want to scale real world manipulation data by deploying our devices ""in the wild"" like manufacturing factories, logistic centers to collect Tesla like data, use these data to train our model and then provide automation solutions to these industries.",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.22418617,0.5,1.0,0.0,0.0,0.75,32.72,8.97,10.0,10.0,0.0,0.0,3.75
c_e66184f6572c,Ooak Data,ooakdata.com,"The promise of AI agents is still unmet in complex, real-world business environments. Our mission is to make it possible for agents to reliably accomplish concrete and useful tasks.

That’s why we're building **Alexandria,** the world's largest library of real-world business workflow datasets.",B2B,"Artificial Intelligence, Reinforcement Learning",,Paris,Île-de-France,France,,,,,0,yc,,,,,,0.46990368,0.5,0.0,0.0,0.0,0.75,32.55,18.8,10.0,0.0,0.0,0.0,3.75
c_7e32522ae560,Gravy,gravy.finance,"Agents that move money, trade stocks, and file taxes.",Fintech,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.2173104,0.5,1.0,0.0,0.0,0.75,32.44,8.69,10.0,10.0,0.0,0.0,3.75
c_c05e6d72f369,qomplement,qomplement.com,"qomplement is the agentic ERP for retail and logistics companies.

Retail and logistics are the industries with the highest volume of transactions in the world. POs, freight invoices, inventory updates, and shipment confirmations. Every single one still requires a person to process it manually. Their only solution has been hiring more people.

Legacy ERPs were built for humans. qomplement is the agentic ERP that cuts 95% of manual work and handles 100x more transactions with the same headcount. We give procurement and operations teams superpowers: automating purchase order intake, vendor onboarding, item master updates, freight order processing, carrier invoicing, three-way matching, and inventory reconciliation.

Headquartered in San Francisco.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.21611175,0.5,1.0,0.0,0.0,0.75,32.39,8.64,10.0,10.0,0.0,0.0,3.75
c_fad157ba8cee,Kebra,kebra.com,"Field technicians are bad at documenting their jobs, which paralyzes the back office. Kebra ends that.

We guide technicians in the field and capture the exact job details the back office needs. Before the truck leaves the driveway, Kebra turns every job into complete notes, warranty claims, parts ordered, and follow-up sales opportunities.

Over time, every job feeds your Company Brain, so your best technicians’ expertise never leaves the company.

Kebra will power the first $100M-a-year field service company with no back office.",B2B,"AIOps, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.21397519,0.5,1.0,0.0,0.0,0.75,32.31,8.56,10.0,10.0,0.0,0.0,3.75
c_ac8a651a5263,Control Seat,controlseat.com,Control and Monitoring of Industrial Operations,Industrials,"Workflow Automation, Monitoring, Industrial",,San Francisco,CA,US,,,,,0,yc,,,,,,0.2086791,0.5,1.0,0.0,0.0,0.75,32.1,8.35,10.0,10.0,0.0,0.0,3.75
c_e32a7e77bdb8,Andco,useandco.com,"Our agents retrieve and synthesize all the records law firms need to start a personal injury case. We get police reports, open insurance claims, and retrieve all the medical records and bills needed to build a case.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.20684057,0.5,1.0,0.0,0.0,0.75,32.02,8.27,10.0,10.0,0.0,0.0,3.75
c_76eabb71127e,AgentPhone,agentphone.ai,"The $2T global telecom industry was built for humans. Agents can't act in the real world today because without a phone number, they lack identity. AgentPhone gives every AI agent its own phone number to reach people and businesses through messages and calls.",B2B,,,,,,,,,,0,yc,,,,,,0.32839513,0.5,0.5,0.0,0.0,0.75,31.89,13.14,10.0,5.0,0.0,0.0,3.75
c_d628ba3141a2,LATO,latolabs.io,"The best investments come from conviction, and conviction comes from understanding a market deeply: its customers, its competitors, and where it's heading.

Today that understanding is slow and expensive to build. Reaching the right people takes weeks, a commercial study costs $300k+, and each one starts from scratch.

LATO does this research end-to-end, combining public data and the fund's own knowledge with first-hand interviews of a market's customers, experts, and operators. This research grounds a simulation of the market to predict how market participants behave.",B2B,"B2B, Investing, Market Research, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.20333424,0.5,1.0,0.0,0.0,0.75,31.88,8.13,10.0,10.0,0.0,0.0,3.75
c_1bffd9a55c30,Tenet Industries,tenetindustries.com,"Tenet Industries is building low-cost mass-producible defense systems, starting with attack drones.

We're using design-for-manufacturing and first principles to reimagine how a defense product is developed and manufactured. We begin with the manufacturing, then solve all the inefficiencies and difficulties in the firmware/software. This allows us to hyperscale production in multiple defense categories such as strike drones, loitering munitions, jammers, radars, etc.

Our first product is a kamikaze quadcopter. It assembles in two minutes and has half the parts to comparable systems.",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.20270914,0.5,1.0,0.0,0.0,0.75,31.86,8.11,10.0,10.0,0.0,0.0,3.75
c_16d081313acd,Simantic,simantic.dev,Simantic is modernizing the embedded firmware industry with hardware simulation developed for the adoption of AI in hardware engineering. Simantic gives both humans and AI the visibility into hardware previously limited by the physical world.,B2B,"Developer Tools, Hardware, Semiconductors, Electronics, AI",,Waterloo,ON,Non-US,,,,,0,yc,,,,,,0.44985914,0.5,0.0,0.0,0.0,0.75,31.74,17.99,10.0,0.0,0.0,0.0,3.75
c_e1c22670a876,Ndea,ndea.com,"Ndea is building frontier AI systems that blend intuitive pattern recognition and formal reasoning into a unified architecture.

# AI for Scientific Advancement

Unlike all life before us, humanity's ascent is a story of ingenuity, not just biological evolution. Our progress has been driven by the curiosity to acquire knowledge, the ability to pass it on, and an intrinsic drive to innovate. We build technology which gives us leverage beyond our biology.

We stand at the top of a knowledge and technology colossus that we collectively created over the past ten thousand generations. Scientific progress has helped us overcome burdens that long defined human life — famines, plagues, and widespread illiteracy. Science will continue to redefine the boundaries of the human condition.

Today, the acceleration of scientific progress hinges on one factor: AI capable of independent invention and discovery. This capacity is the gateway to advancements beyond our wildest imagination.

# A New Research Lab

We're starting Ndea — an AI research and science lab. The name - like 'idea' with an 'n' - is inspired by the Greek concepts ennoia (intuitive understanding) and dianoia (logical reasoning), capturing our first goal to merge deep learning with program synthesis.

Ndea is entirely focused on developing and operationalizing AGI to realize unprecedented scientific progress in our lifetime for the benefit of all current and future generations.

Building AGI alone is a monumental undertaking, but our mission is even bigger. We're creating a factory for rapid scientific advancement — a factory capable of inventing and commercializing N ideas.

From our vantage point today, we see many 'known' frontiers like self-driving vehicles, drug discovery, sustainable energy, robotics, and space exploration. While AGI will benefit all of these, the most exciting adventure lies in the 'unknown'. AGI promises discoveries and progress we cannot imagine today.",Industrials,"Artificial Intelligence, Deep Learning, Hard Tech, Remote Work, ML",,Remote,,Remote,,,,,0,yc,,,,,,0.44943547,0.5,0.0,0.0,0.0,0.75,31.73,17.98,10.0,0.0,0.0,0.0,3.75
c_0c31dd7d7f99,Mochatrade,mochatrade.com,"Mochatrade lets global traders trade perpetual futures on US stocks with up to 20x leverage. Access 50+ US stocks including TSLA, NVDA, AAPL. Mocha is fully self-custodial and no US brokerage account is needed. Traders on-ramp in local currencies and get professional-grade execution on the world's most liquid equities. Starting with India (140M+ demat account holders), and expanding across other markets.",Fintech,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.19920295,0.5,1.0,0.0,0.0,0.75,31.72,7.97,10.0,10.0,0.0,0.0,3.75
c_40ba13442599,Surtr Defense Systems,surtrdefense.com,"Surtr builds ParallaxOS, the open operating system for counter-UAS. It takes sensor data from any radar, RF detector, camera, or acoustic array and fuses it into a single unified picture with AI-driven threat classification and engagement recommendations. One interface, any hardware, human in the loop.",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.19908972,0.5,1.0,0.0,0.0,0.75,31.71,7.96,10.0,10.0,0.0,0.0,3.75
c_7fffae28fb48,HERA,manufacturingintelligence.org,"Every custom part starts as a 2D drawing, and every drawing has to be reviewed before manufacturing begins. Today that means senior engineers checking dimensions, tolerances, and GD&T callouts by hand against ASME and ISO standards. It takes days, it bottlenecks release, and errors still slip through to the shop floor, where they become scrap and rework. Hera automates design review. Upload a drawing, get back every violation with the standard it breaks and where. Engineer-to-order manufacturers in aerospace, medical devices, and pressure vessels use Hera to release drawings faster and catch mistakes before they cost real money.",Industrials,"B2B, Manufacturing",,Seattle,WA,US,,,,,0,yc,,,,,,0.19750607,0.5,1.0,0.0,0.0,0.75,31.65,7.9,10.0,10.0,0.0,0.0,3.75
c_51b32d2de946,Sponge,paysponge.com,"Sponge is the easiest way for agents to hold and spend money, and for businesses to sell directly to them.

For agents: Sponge lets agents hold funds and transact autonomously with other agents and businesses using bank accounts, cards, and crypto. Agents can autonomously purchase services such as email, browser use, and premium data without human involvement.

For businesses: Sponge makes it easy to onboard and accept payments from agents without human interaction. Businesses can sell their services directly to agents with a few clicks, no code changes required.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.19413328,0.5,1.0,0.0,0.0,0.75,31.52,7.77,10.0,10.0,0.0,0.0,3.75
c_4f700d055466,Taiga,taigabilling.com,"Taiga automates medical billing for doctor's offices. A doctor uploads their visit data, our AI figures out the right billing codes, checks the claim for errors, and submits it to insurance, dealing with any denials. Faster billing, fewer rejected claims, less busywork.                                                       
                                                                                                                        
We're Nanda and Adam, friends since 3rd grade. Both of our parents are doctors with their own practices, and billing was always a source of stress and lost revenue for them. We want providers to treat patients while we handle the rest.",Healthcare,,,San Francisco,CA,US,,,,,0,yc,0.0,0.0,0.0,0.0,,0.19431438,0.5,1.0,0.0,0.0,0.75,31.52,7.77,10.0,10.0,0.0,0.0,3.75
c_58d6efe674f6,Palette,palettetechnology.com,"Palette is an interactive multimodal generation platform that helps people create, personalize, and maintain multimedia content at scale. Instead of relying on fragmented creative tools or manual production workflows, Palette enables them to generate, edit, and transform text, images, and video using natural language. Whether creating customer experiences, product content, educational materials, or internal communications, Palette makes professional-quality media generation accessible through a single interface.",B2B,"Generative AI, Video, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.1930799,0.5,1.0,0.0,0.0,0.75,31.47,7.72,10.0,10.0,0.0,0.0,3.75
c_b43da4070def,End Close,endclose.com,"End Close builds automatic reconciliation for payments companies like fintechs, marketplaces, banks and payroll companies. Reconciliation helps companies track every dollar and resolve every exception, ensuring they have no money loss, can report audit ready financials, and stay compliant.

Sean (CEO) spent the last 6 years building the reconciliation org at Modern Treasury (S18), processing a trillion dollars in payments across 40 banks with 99.995% automation. Fast growing companies like Modern Treasury are forced to build a solution in-house or buy a legacy solution. End Close provides a modern reconciliation system that works with a company's existing stack and is managed by AI agents.

Exception handling is where 99% of the manual work happens today, payment ops teams spend hours gathering context across various data sources to investigate each ticket. End Close provides an AI ops agent that connects to a company's data warehouse, invoicing platform and payment processors to triage and resolve issues without human intervention.

Legacy providers only provide reconciliation for month end close applications. End Close continuously reconciles with developer friendly APIs, allowing teams to integrate real time payments data within their products to create product experiences for customers like faster balance top-ups, instant trading etc. 

New payment rails and agent-to-agent payments are increasing online transaction volumes, making reconciliation a growing challenge for companies. David (CTO and 2nd time YC founder) most recently built these kinds of high-scale ingestion pipelines when starting and leading error tracking at PostHog (W20), the fastest growing product in the company's history.",B2B,,,,,,,,,,0,yc,,,,,,0.3177088,0.5,0.5,0.0,0.0,0.75,31.46,12.71,10.0,5.0,0.0,0.0,3.75
c_8bd81f28a11a,Madrone,madrone.cool,"Madrone builds cooling systems for data centers. In Texas, where most new sites are, Madrone can cool using 30% less power and water, thanks to novel dew-point cooling technology. ",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.18971823,0.5,1.0,0.0,0.0,0.75,31.34,7.59,10.0,10.0,0.0,0.0,3.75
c_93b39161ccab,Chert,trychert.com,"Chert provides the infrastructure for businesses to automate conversations over iMessage. We’re already working with B2C startups, customer experience teams, and sales teams to reach end users through trusted and conversational messaging. ",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.18928373,0.5,1.0,0.0,0.0,0.75,31.32,7.57,10.0,10.0,0.0,0.0,3.75
c_b63ffba90315,Graphify Labs,graphify.com,"Graphify builds queryable knowledge graphs from local codebases and documents, 96K GitHub stars, 3.8M downloads, used in production by engineers at Rootly, Geotab, and Tweddle Group.The enterprise layer on top, a self-learning brain that continuously syncs an organisation's knowledge, evolves its own graph over time without forgetting, and enables formal verification of code and architecture decisions. Runs fully on-premise. No data leaves the building.",B2B,"Developer Tools, Reinforcement Learning, Open Source",,London,England,United Kingdom,,,,,0,yc,,,,,,0.43808013,0.5,0.0,0.0,0.0,0.75,31.27,17.52,10.0,0.0,0.0,0.0,3.75
c_3514489692e4,River Markets,rivermarkets.com,"River Markets is the prime brokerage for prediction markets. We aggregate every major event-contract venue into one account, giving professional traders best execution, portfolio and order management systems, and a unified API.",Fintech,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.18391955,0.5,1.0,0.0,0.0,0.75,31.11,7.36,10.0,10.0,0.0,0.0,3.75
c_92a510487ab6,Collar,usecollarai.com,"Connect your inboxes and conversations to Collar. 
Get a proprietary company brain from your past deals, context, and current mandate. Agents then run the entire pre-investment process: inbound and outbound sourcing, diligence, IC memos, and slides, in your fund's voice rather than a generic one. 
It deploys inside your architecture, so every fund owns its platform and its data.",B2B,"Finance, AI",,Singapore,Singapore,Singapore,,,,,0,yc,,,,,,0.43340406,0.5,0.0,0.0,0.0,0.75,31.09,17.34,10.0,0.0,0.0,0.0,3.75
c_21703a7884c9,Hop Aero,hop-aero.com,Hop Aero is building rocket cargo vehicles that deliver to contested environments hundreds of miles away in minutes. Our rockets fly point-to-point into the most austere locations at hypersonic speeds. Hop Aero's goal is to provide the U.S. and allies the asymmetric advantage that deters a future major conflict.,Industrials,,,Los Angeles,CA,US,,,,,0,yc,,,,,,0.18269035,0.5,1.0,0.0,0.0,0.75,31.06,7.31,10.0,10.0,0.0,0.0,3.75
c_2e9250c1e666,Fixture,fixture.app,"Fixture is an AI-native CRM built for startups. It integrates with all the tools you use to communicate with customers, tracks marketing channels (e.g. website traffic), and pulls everything into a single go-to-market context store. Our AI agents proactively help you move your deals forward, and you can use Fixture from our web UI or any of your favorite AI tools (e.g. Claude Code). ",B2B,,,,,,,,,,0,yc,,,,,,0.3074995,0.5,0.5,0.0,0.0,0.75,31.05,12.3,10.0,5.0,0.0,0.0,3.75
c_2b7e0fe3ec87,Care GP,caregp.com.au,Care GP is building AI agents to run operations for primary healthcare clinics,Healthcare,"SaaS, Healthcare, AI",,Sydney,NSW,Australia,,,,,0,yc,,,,,,0.43012834,0.5,0.0,0.0,0.0,0.75,30.96,17.21,10.0,0.0,0.0,0.0,3.75
c_ecc6659c144c,The Token Company,thetokencompany.com,"Compression middleware that removes context bloat in milliseconds, lowering costs and improving end-to-end latency.

Compression is especially effective across natural language workloads. In a blind LLM arena case study with one of our customers, compressed requests increased user preference, lowered costs, and lifted purchase volume by 5%.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.17823112,0.5,1.0,0.0,0.0,0.75,30.88,7.13,10.0,10.0,0.0,0.0,3.75
c_6a12e4fef963,Dispatch,dispatch.space,"Dispatch is building refurbishable reentry vehicles that host and return payloads for companies making ultra-high-value materials (semiconductors, biotech, and pharma) that can only be manufactured in space. Right now, these companies have no practical way to manufacture and get their products back to Earth. We solve this bottleneck.

We just returned from the Mojave Desert testing our first full-scale reentry heat shield designed to protect the satellite as it returns from space at Mach 20+, built in an apartment for 100x cheaper than competitors. To test, we held it behind a rocket engine to simulate the forces of atmospheric reentry. IT WORKED! Watch here - https://youtu.be/dhlQmnIoptg

To scale, we anchor permanent infrastructure in orbit - building high power Autonomous Space Stations designed from day one for ""lights-out"" manufacturing serviced by the reentry vehicles.",Industrials,Hard Tech,,San Francisco,CA,US,,,,,0,yc,,,,,,0.17699072,0.5,1.0,0.0,0.0,0.75,30.83,7.08,10.0,10.0,0.0,0.0,3.75
c_51f6749f7b5c,Orvixo,orvixo.ai,Orvixo uses AI to build reactive end-to-end planning and optimisation models for manufacturers. ,Industrials,"Artificial Intelligence, Robotics, Manufacturing, Operations",,London,England,United Kingdom,,,,,0,yc,,,,,,0.4267816,0.5,0.0,0.0,0.0,0.75,30.82,17.07,10.0,0.0,0.0,0.0,3.75
c_e0cbc8cd285b,Docura Health,docurahealth.com,"Docura Health reduces settlement time in workers’ compensation cases by automating medical record review, chronologies, and report drafting with AI. We transform thousands of pages of records into structured, compliant summaries, helping evaluators, claim adjusters, insurers, and legal teams resolve cases faster.",Healthcare,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.17452604,0.5,1.0,0.0,0.0,0.75,30.73,6.98,10.0,10.0,0.0,0.0,3.75
c_4addab48bd8c,Elyra,elyrasystems.com,"Elyra is an AI reservation system for restaurants. Instead of missing 40% of incoming phone calls and taking days to reply to emails, leaving over $100,000 in bookings on the table every year, restaurants get AI agents that answer every call and email instantly, 24/7, connected to a reservation system that optimizes table placements in real time so empty seats get filled with the right guests.

Felix and Alan met in primary school in Stockholm and have been building things together ever since.

We launched with a single restaurant and within weeks they hit record occupancy, bookings they used to miss were suddenly being captured automatically, and empty Tuesday nights started filling up. Today we power top restaurants groups. 

There are over 1 million restaurants in the US and Europe alone. The average restaurant loses $100K+ a year to missed calls and slow email replies. At our current pricing, that's a $10B+ market opportunity, and we're the only system that handles the call, the email, and the table allocation in one place.",B2B,,,Stockholm,Stockholm County,Sweden,,,,,0,yc,0.0,0.0,1.0,32.0,,0.2333561,0.5,0.0,0.5061713132926292,0.0,0.75,30.68,9.33,10.0,0.0,7.59,0.0,3.75
c_0c97e74729b6,Rise Reforming,rise-reforming.com,"Geopolitical conflicts and natural disasters frequently expose the vulnerability of the American chemical industry. The reason? Production is centralized and fossil fuel-dependent. The solution? Localized production using an undervalued resource: biogas. The US produces enough biogas to make over $20 bn/y worth of chemicals, but 60% is wasted in low-margin applications or flared altogether.

Rise Reforming is commercializing a modular process to transform this underutilized biogas on-site into cheap, supply-secure chemicals. Our beachhead market is dimethyl ether (DME), used as an aerosol propellant and a low-carbon fuel additive in propane. Our target market is methanol: an established billion $ chemical and the future of low-carbon shipping.

We're doing our pilot project at a Chicagoland wastewater plant. This will be the first wastewater biogas-to-methanol demo in the Americas.

We're hiring for a senior chemical process engineer. Apply here: https://www.ycombinator.com/companies/rise-reforming/jobs/wJ9Q9nv-senior-chemical-process-engineer",Industrials,"Hard Tech, Smart Waste Management, Alternative Fuels, Renewable Energy, ClimateTech",,Chicago,IL,US,,,,,0,yc,,,,,,0.17251763,0.5,1.0,0.0,0.0,0.75,30.65,6.9,10.0,10.0,0.0,0.0,3.75
c_66e6f8a84603,Light Materials Holding Corp,,,Manufacturing,,2026.0,SUNNYVALE,CA,US,30000000.0,Later,30000000.0,2026-07-28,1,edgar,,,,,,0.038384654,0.6599999999999999,1.0,0.0,0.34,0.5,30.64,1.54,13.2,10.0,0.0,3.4,2.5
c_1188003c4217,RonanRx Inc.,ronanrx.com,"RonanRX helps you personalize GLP-1s like Ozempic, peptides, and other treatments using your labs, wearables, medical history, treatment response, and the latest medical research. Instead of treating the average patient, we continuously personalize your treatment as your body changes.

We've built the complete feedback loop for personalized medicine: your health data automatically syncs into one place, AI helps personalize treatment, licensed doctors make prescribing decisions, medications are delivered to your door, and every outcome continuously improves your protocol.

Connect your health data once. RonanRX automatically syncs your labs, wearables, and medical records into a single AI-powered health profile that helps personalize GLP-1s like Ozempic, peptides, supplements, and other treatments around your biology. If prescribed, your medication is delivered to your door.

Our founders have built and exited multiple companies, raised over $100M, and previously built a $50M U.S. medical manufacturing business.

Start with a text at RonanRX.com and become the maximum version of yourself, 

",Healthcare,"Health Tech, Telehealth, Therapeutics",,San Francisco,CA,US,,,,,0,yc,,,,,,0.17027305,0.5,1.0,0.0,0.0,0.75,30.56,6.81,10.0,10.0,0.0,0.0,3.75
c_847b34d0f737,Mango Medical,mangomedical.io,Mango Medical builds agentic surgical planning AI for orthopedic surgery. We deliver surgeon-ready plans in minutes instead of days. 8-figure LOI from a top orthopedic company. Pursuing FDA 510(k) clearance. We're building a future where every surgery follows a personalized plan.,Healthcare,,,,,,,,,,0,yc,,,,,,0.29524422,0.5,0.5,0.0,0.0,0.75,30.56,11.81,10.0,5.0,0.0,0.0,3.75
c_4a69e6370991,Terminal Use,terminaluse.com,"Terminal Use is an orchestration platform for background agents. Purpose-built for agents that use filesystems. Our platform is CLI-first, making it easy for your coding agents to experiment and continuously improve your deployed agents.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.1667505,0.5,1.0,0.0,0.0,0.75,30.42,6.67,10.0,10.0,0.0,0.0,3.75
