company_id,name,website_domain,description,industry_primary,verticals,year_founded,hq_city,hq_state,hq_country,funding_total_usd,last_round_type,last_round_size_usd,last_round_date,filing_count,source,github_stars,github_activity_90d,hn_mentions,hn_points,open_job_postings
c_1a45cef7c807,BentoLabs AI,bentolabs.ai,"BentoLabs is the monitoring and learning layer for long-running agents. We detect when agents silently fail or drift from the user's goal, system prompt, or tool contracts, show affected users and root cause, and suggest the prompt, skill, or harness fix.

As more teams deploy agents, keeping them reliable in production becomes mission-critical. Bento sits directly in the production loop and gives teams the operational leverage required to scale agent ecosystems without scaling human firefighting alongside them. The result is a system that turns opaque agents into agents that can be monitored, debugged, and improved continuously.

The founders learned this problem at Emergent (YC S24), where they built and operated production coding agents used by 5M+ users. Abhinav was hire #1 and helped Emergent hit SWE-Bench #1 and scale from $0 to $100M ARR in just 8 months. Kaushik was hire #2, led full-stack engineering at Emergent, and was key to building the infrastructure that made production agents reliable, observable, and debuggable. Bento's self-learning engine has also lifted ARC-AGI-3 (internal) by 2.6x and Terminal-Bench 2.0 (internal) from 42.2% to 52.4% pass@1 with the same model, tools, and budget.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_d09e86499ccd,Soria,soriaanalytics.com,"Soria is an AI-native Financial Terminal for investors who specialize in a particular sector, starting with healthcare. Our agents convert hundreds of the most important public and private sources into an always-on financial model, reviewed by domain experts and delivered to hedge funds, banks, and asset managers through a terminal UI, MCP, API, warehouse sync, and research feed. Unlike our competitors, we own the data layer and expand bottom-up, one sector at a time - additionally our agents proactively do research on behalf of our clients without them lifting a finger or sharing any data.",Fintech,,,New York City,NY,US,,,,,0,yc,,,,,
c_4d8fed2f4e8d,Uno Wallet,myunowallet.com,"We are changing the way that people pay...

Founded by:
Saket Joshi: www.linkedin.com/in/saket-dattatray-joshi/
Mordi Shadpour: www.linkedin.com/in/mordi-shadpour/",Fintech,"Artificial Intelligence, Fintech, Payments, Consumer, Infrastructure",,San Francisco,CA,US,,,,,0,yc,,,,,
c_7e32522ae560,Gravy,gravy.finance,"Agents that move money, trade stocks, and file taxes.",Fintech,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_2851dd2b4821,Twolabs,twolabs.ai,"We build modular humanoid robots and the software platform that allows anyone to train, deploy, and scale robots for real-world tasks.

Today, teaching a robot a new skill requires robotics engineers, machine learning engineers, training infrastructure, and significant compute resources. We reduce that process to:
Record → Upload → Train → Deploy.

Our robots are modular and configurable, with interchangeable end effectors, configurable sensors, and multiple deployment configurations. 

We believe current humanoid embodiments are often overfit for specific use cases, so we're building a platform that adapts to different environments and applications.

Long term, we want robotics to be as accessible as software development. Our goal is to become the default platform for training and deploying autonomous robots.",Industrials,"Artificial Intelligence, Robotics",,San Francisco,CA,US,,,,,0,yc,,,,,
c_8aa2c28c110f,Codag,codag.ai,"Codag compresses tool call outputs before agents read them, which reduces token spend by  20-30% while retaining output accuracy.

Govern and see analytics on agent dollars across all model providers and internal agents. 
 ",B2B,Developer Tools,,San Francisco,CA,US,,,,,0,yc,,,,,
c_8af712426e8f,RightNow,runinfra.ai,"RightNow AI is a research lab building GPU infrastructure that lets teams own their AI stack instead of depending on closed-source APIs. Our platform RunInfra takes any HuggingFace model, auto-generates optimized GPU kernels, and deploys it serverlessly with pay-per-token pricing

RightNow AI lab: https://rightnowai.co
RunInfra platform: https://runinfra.ai.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_2cc950a395c8,"Apollo Atomics, Inc.",apolloatomics.com,We make the most compact nuclear reactors,Industrials,,,Boston,MA,US,,,,,0,yc,,,,,
c_ab1d9ac58b65,Lattice Health,latticehealthai.com,"Lattice Health monitors deployed medical imaging AI so hospitals can tell whether each model is still working, tracking agreement with the radiologist's read, drift, and performance across patient groups. It observes rather than controls and produces the evidence teams need for safety, governance and compliance.",Healthcare,"Healthcare, Healthcare IT",,San Francisco,CA,US,,,,,0,yc,,,,,
c_3514489692e4,River Markets,rivermarkets.com,"River Markets is the prime brokerage for prediction markets. We aggregate every major event-contract venue into one account, giving professional traders best execution, portfolio and order management systems, and a unified API.",Fintech,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_f158e25056e1,Voquill,voquill.com,"Voquill is the modern AI-native operating system for medical labs. This software manages the entire workflow of the lab (accessioning, workflow, reporting, coding, compliance, and revenue) and contains modern agentic AI tools to help each step. For example, pathologists can write reports 20% faster through our voice AI coworker.

Incumbent lab operating systems are old, don't scale with how modern labs work, and can’t integrate existing AI solutions. As a result, labs are either building their own or paying millions for band-aid solutions and consultants. We're building an agentic platform to manage every aspect of the lab and displace the billions spent on legacy management systems.",Healthcare,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_4f0ce2182e4a,Result,result.dev,"Result is where the next generation of founders start and run their companies. In one place, you incorporate, open accounts, take payments, launch a product, and run the operational work of the business: marketing campaigns, customer support, content production, and growth experiments, with agents inside Result helping the founder do the work.",Consumer,,,,,,,,,,0,yc,,,,,
c_45dd8b69d1b3,Limrun,lim.run,"Coding agents in the cloud don't work for majority of teams who require native capabilities; they lack XCode for iOS, Emulator for Android, Unity for game development teams. We are on a mission to cloudify every local development utility so that regardless of where it runs, your agent can compose an ideal set of capabilities on the fly so you don't need to run it on your laptop.

Today, we provide remote services such as XCode, iOS & Android simulators to enable coding agents running in any sandbox to be able to build and iterate over mobile apps, too.

Replit, Rork, Momentic, Minitap and more agent companies have built mobile development and testing experiences on Limrun platform. Coconote (Quizlet), SorceJobs (W25) and more companies with mobile apps use Limrun with their cloud agents, merging PRs without having to check out the code locally.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_6f008de56875,OpenProse,prose.md,OpenProse is building open-source infrastructure for long-running AI work: a declarative language plus a reactive harness/runtime for reliable agent workflows.,B2B,,,Boston,MA,US,,,,,0,yc,,,,,
c_b2b23aff8220,Hessian,hessian.sh,"Hessian is the platform for automating business operations with AI agents. We forward deploy on-site to map the work, and build the agents on our platform to run it end-to-end. Unlike off-the-shelf tools that don't know your business, you get a partner that owns the software and operates it every day. Why now? Coding agents have matured to the point where, combined with our engineering judgment we've built across a decade of shipping production systems, we can scale forward-deployed engagements with minimal headcount. Furthermore, our FDE agents and tooling will accelerate how quickly we automate workflows on our platform. We're already saving our customers hundreds of hours a month. Trillions of dollars a year are spent on knowledge work, and we're building the standard for how every company deploys, operates, and governs the AI agents that do it.",B2B,,,London,England,United Kingdom,,,,,0,yc,,,,,
c_4aa788ec3de5,Avea Robotics,avearobotics.com,"We built the fastest software to control robots from anywhere in the world. We make it possible for robotics companies to keep their robots at 100% uptime, and intervene instantly when a failure occurs. ",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_38e052f227f3,Allowance,useallowance.com,"Allowance lets AI agents make purchases on a user’s behalf without ever exposing your real card number.

Users approve purchases directly from their iPhone with customizable controls like spending limits, merchant restrictions, and expiration windows. Once approved, Allowance generates scoped, one-time payment credentials designed specifically for that transaction.

This enables AI agents to safely complete tasks like shopping, ordering food, booking reservations, or purchasing tickets while keeping humans in control of every payment.",Fintech,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_0e464b3216ac,General Instinct,general-instinct.com,Inference Infrastructure for Physical AI,Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_c2de94fa45e1,KelAI,kelaitech.com,"Founded by former WorldQuant portfolio manager & head of event driven systematic strategies Jeremie Cohen, KelAI is building the autonomous alpha engine for hedge funds, traders and institutional investors. 

Investment teams now have more data, tools and compute than ever, but research still runs across siloed systems and inefficient workflows. KelAI turns that fragmented process into a compounding AI-native engine that continuously finds, tests and validates trading signals at a pace no human team can match.",Fintech,,,New York City,NY,US,,,,,0,yc,,,,,
c_6207a677918f,Wato,watolabs.com,"Wato gives AI agents shared memory, reusable workflows, connected tools, and living artifacts so work compounds across a team instead of disappearing into chat threads. Teams use Wato to give every agent access to trusted company context and turn useful runs into knowledge the next agent can build on.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_aefff8394f2f,AquaShield,aquashieldai.com,AquaShield protects large real estate portfolios against water damage (losses of up to hundreds of millions per year). ,Real Estate and Construction,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_58a9ddc32aee,Deep Interactions,deepinteractions.ai,"Deep Interactions is a collaborative AI builder. We don't leave you with a spaghetti mess of a code. We bring product intelligence and power the context layer that enables your team to build in sync - saving companies tokens, time, and nerves. You give us a problem and we ship a working AI product in the same afternoon.
",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_31c4567145c5,Panacea,withpanacea.com,"Panacea provides AI-native FDA regulatory services for Biotechs and Medical Device companies. We hire the most experienced FDA consultants in the industry (ex-FDA, decades of experience, hundreds of filings) and pair them with our AI platform to enable the fastest and lowest cost pathway to FDA approval.

While other regulatory consultants bill hourly, our pricing model is simple: fixed, outcome-based pricing. Payment is only due when milestones are complete.

We support all FDA regulatory pathways including IND, NDA, BLA, ODD, Pre-Subs, 510(k), De Novo, PMA, IDE, BDD, etc.",Healthcare,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_7658006199d9,Arlo Industries,arlo1.com,"Arlo Industries is building a network of sensors that precisely tracks stealthy drones and aerial threats better than radars.

This capability does not exist yet because traditional radars are built on past war doctrines designed to protect single, centralised assets. Modern warfare, however, demands wide-area, persistent coverage that is both passive and economically scalable. By utilising a mesh architecture, Arlo Industries unlocks unprecedented asymmetric economics. The network is fundamentally built to scale: the cost of adding sensors grows linearly, but the tracking accuracy increases exponentially, delivering highly resilient, persistent coverage for a fraction of the cost of legacy systems.

Deo founded Arlo Industries after spending over 6 years in the Israeli defence ecosystem, where he lived through multiple conflicts and experienced the Iron Dome and other systems in action against ICBMs and the infamous Shahed drones. Learning exactly how these defence systems could be improved after a Shahed exploded close to his apartment, he built Arlo Industries around the core philosophy that conflict should be concise & precise.

The people behind Arlo1 includes a PhD in drones and autonomy and military experts.

Arlo Industries has actively showcased this technology directly to Ukrainian militaries on the frontlines, as well as to operators across Europe and the USA.",Industrials,"Hard Tech, Hardware, Defense",,San Francisco,CA,US,,,,,0,yc,,,,,
c_ccb9ab64d293,transload,transload.ai,"transload helps logistics companies measure shipments using the security cameras they already have. A pallet, a couch, a tire – we capture its true size as it moves through the warehouse.

For our customers, 15% of shipments turn out to be bigger than what the sender claimed. Catching those differences is worth ~$50k per site per month in rebillings and improved trailer utilization.",B2B,,,Munich,BY,Non-US,,,,,0,yc,,,,,
c_4cbe9f41a60b,GUILD,guildai.co,"GUILD is an AI-Native Defense contractor making aerospace parts faster and cheaper. We win defense contracts, automate manufacturing, and deliver to the government's door.",Industrials,"Artificial Intelligence, Manufacturing, Supply Chain, Defense",,New York City,NY,US,,,,,0,yc,,,,,
c_dbfdca87c6b0,Memoir,trymemoir.ai,"Memoir is building a persistent and proactive AI teammate that helps an entire company keep up with its own progress. Think Instinct but for enterprise. We’re starting with product changes. When engineering ships something, Memoir understands who it affects and creates what each audience needs: a walkthrough for a customer, launch materials for a product marketer, or a technical explanation for another engineering team. It chooses the format and timing, then delivers the approved material in Slack. Nobody has to ask it to start.

We’re beginning with hands-on deployments, learning how each company works and where people depend on one another. That understanding will let Memoir expand beyond product releases to customer commitments, business decisions, and changes across departments. The idea grew from conversations with product marketers struggling to keep up with engineering, and the possibility of extending a proactive personal AI teammate to an entire business. 

Our ambition is a company where every important change sets the right communication in motion: the people affected receive something made for them, when they need it, without someone having to coordinate every handoff. As AI makes individual teams faster, Memoir helps that speed carry through the whole company.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_141b0f79339c,Hexa,hexaagents.com,Hexa helps industrial distributors automate their sales and procurement workflows to quote faster and win more bids. ,B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_784bf1f9c52a,Advanced Metal Research,advancedmetalresearch.com,"America does not just need more welders. It needs welding knowledge that can scale.

The American Welding Society projects 320,500 new welding professionals will be needed by 2029, with about 80,000 jobs to be filled annually from 2025 to 2029. More than 157,000 current welding professionals are approaching retirement. Welders are only a small share of the skilled-trades workforce, but welding accounts for an outsized share of projected capability demand. 

The market calls it a labor shortage. AMR sees a learning bottleneck.

We are building American-made robotic welding cells that combine computer vision to provide real-time seam tracking and post-weld inspection to turn welding from a scarce manual process into a closed-loop manufacturing system that learns from every weld as it happens.",Industrials,"Hardware, Robotics, Manufacturing",,Los Angeles,CA,US,,,,,0,yc,,,,,
c_44df61032387,General Aviation,generalaviation.com,Building the elements of a new ATC system.,Industrials,,,New York City,NY,US,,,,,0,yc,,,,,
c_86f5ac75fd10,Rote,tryrote.com,Rote handles the entire negotiation lifecycle between shops and insurance companies to help them recover thousands of dollars in denied claims. Shops today lose millions per year because they lack the resources to negotiate with insurance companies that undervalue repair costs. Rote's agents recover denied revenue by taking shop estimates and referencing technical repair data to autonomously file and defend shop claims.,B2B,"B2B, Workflow Automation, Insurance",,San Francisco,CA,US,,,,,0,yc,,,,,
c_763868349d9b,Auxos,useauxos.com,"Auxos builds AI customer twins for marketing, product, and research teams to test their hypotheses at scale. We work with companies to create 1:1 replicas of their customers by sourcing and interviewing real people in their ICP, allowing us to accurately model how they behave and make decisions. 

Currently, market research is too slow and expensive to use on anything but the biggest decisions. Surveys and panels cost a fortune and it takes weeks to recruit, moderate, and gather insights.   

Auxos provides a 24/7 available customer panel that can give population-scale insights in minutes. The day-to-day decisions surrounding product, pricing, and positioning can now be validated with the same rigor that used to be reserved for the big ones. 
",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_8d2e4aeb531d,AbInitio Bio,abinitio-bio.com,"Abinitio Bio builds foundation models for biomanufacturing, validated against wet lab data. Our first model, Echo, predicts manufacturing outcomes more accurately than standard models, and any pharma or CDMO can adapt it to their own workflow instantly. By making process decisions that take 6-18 months today in hours, we help teams avoid the cost of delay on a single program. ",Healthcare,,,Boston,MA,US,,,,,0,yc,,,,,
c_f7f091171d79,Astraea,tryastraea.com,"Astraea automates clinical trial biometrics from raw study inputs to FDA-ready outputs. The platform handles data normalization, CDISC mapping, SDTM, ADaM, TFLs, QC, and revision workflows in one auditable system, helping Phase II/III sponsors reduce months of manual programming and data management into automated, reviewable execution.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_d920b95b5a7b,HeyClicky,heyclicky.com,"HeyClicky sits right next to your cursor and sees everything you see. ask a question out loud and it walks you through whatever you're working on. Or say “HeyClicky Agent” and it'll spin up an agent to build, research, or do whatever for you in the background.",Consumer,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_40ba13442599,Surtr Defense Systems,surtrdefense.com,"Surtr builds ParallaxOS, the open operating system for counter-UAS. It takes sensor data from any radar, RF detector, camera, or acoustic array and fuses it into a single unified picture with AI-driven threat classification and engagement recommendations. One interface, any hardware, human in the loop.",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_09b6a4b694cd,FinalDose,finaldose.ai,FinalDose is building the first programmable drug - a single smart drug molecule that you can insert any diseased genetic code and it can search and destroy cells upon DNA recognition.  Unlocking 80% of undruggable targets today. Starting with all cancers.,Healthcare,"Artificial Intelligence, Gene Therapy, Therapeutics, Genetic Engineering",,Oxford,England,United Kingdom,,,,,0,yc,,,,,
c_182cfe02ac1c,Multiplier,multiplier.ai,"Multiplier helps institutional investors research stocks and manage their portfolios. We're live with six hedge funds, and our users spend 4+ hours a day in the platform.

Investors who try ""nearly every tool on the market,"" to quote a client of ours, ""wind up with an unwieldy collection of fragmented point solutions."" Those who focus on building a great setup with general agents are instead ""signing up for a full-time job."" So we deploy a platform called Multiplier that unifies structured data, unstructured data, AI work, human work, and tacit firm knowledge in one secure, governed, customized application.

Our first vertical: independent equity funds with $250M-$5B of assets. They know AI is essential for staying relevant, but they don't have the time or talent to figure out what to do about it. But once we deploy Multiplier––""We used to spend 80% of our time gathering information and 20% of our time acting on it,"" said one customer. ""Multiplier has flipped those percentages.""",B2B,"Fintech, Productivity, Investing, AI, Stocks",,New York City,NY,US,,,,,0,yc,,,,,
c_bd67d045c1d2,Aseon Labs,aseonlabs.com,"Aseon Labs builds robotic pitstops for self-driving cars.

Autonomous vehicles can drive themselves, but they still rely on humans and centralized depots for charging, cleaning and servicing multiple times per day. As fleets scale, the operational layer makes up 70% of the cost of the service and is of the largest barrier to uptime, profitability and market expansion.

Aseon Pods are robotic micro-depots that can be deployed directly within operating zones, bringing fleet servicing to where demand exists. By eliminating unnecessary depot trips and automating routine operations, Aseon helps autonomous fleet operators increase uptime, reduce reset cost by 50% and unlock scale.

Founded by the team behind Pushme, which deployed 5,000 mobility infrastructure locations across 40 cities before its acquisition by TIER-Dott, Aseon is funded and building product in Redwood City for pilot deployment with major autonomous vehicle operators.",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_8bd81f28a11a,Madrone,madrone.cool,"Madrone builds cooling systems for data centers. In Texas, where most new sites are, Madrone can cool using 30% less power and water, thanks to novel dew-point cooling technology. ",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_87f72bfeb425,The Company Company,thecompany.company,The Company Company builds the agent and the infrastructure to run companies.,B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_1cee83cca408,flowscope,flowscope.com,"flowscope is an AI-native transformation firm that deploys agents to map, optimize, and automate companies’ processes end to end without human intervention; doing what consulting firms charge millions for at a fraction of the cost and time.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_ff4f744b5052,CharacterQuilt,characterquilt.com,"CharacterQuilt builds computer use agents to deploy enterprise marketing campaigns. 

Marketers today don’t actually do much marketing at all.

Today, over 80% of time spent on launching a marketing campaign is actually ops work: tweaking automation flows in Pardot, configuring audiences in LinkedIn, or wiring HTML emails in Marketo. 

What’s crazy about enterprise marketing is companies pay agencies millions of dollars just to deploy campaigns in their systems — and they still have to wait weeks for each one.

CharacterQuilt is AI infrastructure for marketing teams: a brain that learns your brand, and agents that operate your existing tools. Marketing campaigns that used to take 3 agencies, 10 tools, and 6 weeks are now being built, designed, and deployed from CQ in an hour.

Customers submit a brief like they would send to a human teammate or marketing agency, and they get back fully designed and deployed campaigns.

Teams like 1upHealth, ABC Fitness, and Emplifi use us to:

1-) Build segments/audiences faster
2-) Create on-brand creative (AI is terrible at staying on-brand)
3-) Deploy campaigns automatically into HubSpot, WordPress, LinkedIn etc. 

We replicate your brand guidelines, deeply understand past campaigns, and work inside your systems.

If you run demand gen or lifecycle at a B2B/B2C company and want to ship campaigns faster, send us a brief and we’ll build it in 15 minutes.
",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_979569915122,Arctic Health,arctic.health,"Arctic Health is building AI-native credentialing and contracting for healthcare organizations. We automate the full workflow, from establishing payer contracts to enrolling each provider. We collect and validate organization and provider data according to each state and payer’s requirements, and submit on the organization's behalf. We then monitor status and compliance on an ongoing basis.

Tools on the market today either perform small pieces of the workflow or price out small and mid-sized organizations. We handle the process end-to-end regardless of organization type or size. Our browser automations enable AI agents to submit and monitor across hundreds of payer portals, and our system is trained by experienced industry experts who handle every edge case.

Healthcare organizations get one simple platform. We handle the rest. ",Healthcare,,,New York City,NY,US,,,,,0,yc,,,,,
c_22dd3544a728,Synphony,synphony.co,"Strawberry farming is a $3B industry in California alone with 60% labor cost using 40-year old software. Synphony provides strawberry picking robots and software services including: bed-level analytics, data pipeline integration, and agentic solutions.

Synphony's ""side hustle"" is selling data, evals, and viral demos to robot foundation labs while building capacity for general robot deployments. We've started with strawberry farming for great margins and outdoor data moat, but also received requests for robots in semi-conductors and autonomous space labs. 

Synphony's team has won over 15 hackathons together (taking home 4 Jensen-signed GPUs!). Sean did ML research at NVIDIA and led AI products used by IRS and Citibank. Lucas' research spanned robotics, IoT devices, and neuromorphic computing. Alex architected an app with 400k users. ",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_0036fe18e842,Klarify,klarify.ca,"Klarify handles every job a therapist does other than the therapy itself, from clinical notes and treatment plans to insurance claims and finding new clients.

Therapists hold the world together. They also run businesses, file insurance claims, write letters, fill forms, supervise new grads, and do hours of paperwork every night. 

Practice management software has existed for decades. It records what therapists do. It can't actually do any of it.

Klara is the AI at the heart of Klarify. She handles notes, treatment plans, clinical letters, insurance claims, between-session resources, supervision prep, and finding new clients.

Nearly 8,300 therapists use Klarify today.

Our mission is to empower therapists, not replace them. So they can focus on the one thing only a human can do. Be present with their client.",Healthcare,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_996225ebe2d7,InstaAgent,instaagent.com,"InstaAgent helps B2C companies scale a single campaign across hundreds of specific audiences on Meta and TikTok, each with its own content, voice, and targeting. Traction: $1M Ann. Run Rate in 10 months.

From one brief, we create personalized creatives, distribute them through paid channels and niche social accounts, and use performance data to learn what works, scale winners, and improve every campaign.",B2B,"Marketing, Advertising",,San Francisco,CA,US,,,,,0,yc,,,,,
c_12e440fb77fa,Foresight,foresight.tt,"Foresight builds AI-powered simulations of human behavior to help companies predict how people will think, react, and choose before making real-world decisions. It lets organizations test countless possible moves in advance, see how each one is likely to play out, and choose the strongest path forward.",B2B,,,New York City,NY,US,,,,,0,yc,,,,,
c_596919b52250,Hyper,heyhyper.ai,"Hyper is a shared brain that plugs into all information flowing inside a company, creates a self-maintaining knowledge graph, and makes your AI employees better and ultimately saves people time. Our in-house memory system scores at or above SOTA on most public benchmarks, and we've built a custom eval suite to measure our precision/recall metrics. In the last 12 days since launch, we've gotten top 5 / top 12 on hacker news & product hunt, onboarded 50+ teams, grown 0 to 1k MRR, and are scoping paid design pilots with co's like Razorpay and Snorkel AI. Our whole lives we've packaged hardcore engineering into beautifully simple products, and that's how we’ll win this platform shift.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_3dea018e7523,Armature,armature.tech,"Coding agents like Claude Code, Codex and Cursor now decide which tools get installed in a codebase. Armature runs the real agents inside a panel of realistic repositories, measures whether they pick you, and works with your team on the docs, SDK and content changes that make them choose you. Every change is tested on real agent runs before it ships.

Once agents use your product, Armature shows you what users do with it through AI, with self-serve MCP analytics and evals that catch regressions before your users see them.",B2B,"Artificial Intelligence, Marketing, SEO, AI, APIs",,Paris,Île-de-France,France,,,,,0,yc,,,,,
c_f56032b64854,Pavoot,pavoot.com,"Pavoot is an AI event manager for companies that run in-person customer events.

More and more companies are investing in dinners, summits, and community events because relationships drive revenue. But today, running events means sourcing attendees, sending invitations, hosting the event, and then manually digging through notes, emails, and spreadsheets afterward to figure out who attended, what was discussed, who is a strong lead, and who should be followed up with. Most teams either send generic ""thanks for coming"" emails or never properly capture the value created during the event.

Pavoot replaces this fragmented workflow with a single AI system that keeps every attendee, interaction, conversation, and follow-up connected in one place, making relationship-driven growth scalable.

Gohar and Ana met while studying Computer Science at ETH Zurich. Gohar is a six-time Swiss chess champion and was the youngest member of Switzerland’s national chess team at age 13. Ana won more than 20 medals in scientific Olympiads, ranked 1st in CS at Latin America’s most competitive university, and built internal AI systems used by hundreds of data scientists at some of the largest banks in Latin America before moving to ETH Zurich for AI research.

===

Book a demo: pavoot.com",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_f50519e91aef,Clawvisor,clawvisor.com,"Clawvisor lets AI agents use apps like Gmail, Slack, and Google Drive without going rogue or ever seeing your credentials. You approve tasks once. Clawvisor enforces them on every request.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_996d783a879d,Arden,ardentech.ai,"Arden is the AI-native platform for internal audit and SOX teams.

We build AI agents that automatically pull evidence from your stack, test controls end-to-end, and produce audit-ready workpapers in minutes instead of weeks.

Internal audit is a massive but underserved market. Every public company in the US is required to do SOX testing, yet teams still run it through spreadsheets and screenshots. Arden is the engine that does this work.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_6a02efcb9a95,Netter,netter.ai,"Netter (YC P26) helps companies regain control over their data, so teams can pilot their activities with high precision.

Most companies are sitting on years of valuable data, spread across different formats and disconnected tools that don't talk to each other.

Netter brings technical capacity to companies that don't have an army of data engineers, and tackles their most complex data challenges.

- A nursing home group was chasing unpaid invoices manually across disconnected tools. Netter centralized the collection workflows, automated reminders, real-time visibility, task routing.
- A retail chain had years of loyalty card data sitting unused. Netter cross-referenced it with public demographic data to build precise customer segments and trigger the right promotions to the right people.
",B2B,,,Paris,Île-de-France,France,,,,,0,yc,,,,,
c_207826afac16,Scope,tryscope.app,"Scope is the system companies use to measure and improve how agents discover, interact and use their product.

As more products gets used through AI agents like Claude Code, Codex, Cursor, and similar agents, agents are starting to influence which tools get chosen, how they get set up, and whether they keep getting used. Most companies still cannot see that process clearly.

We run real workflows across agents and show teams when the agent picks them versus a competitor, where it breaks, where docs or product surfaces confuse the agent, and what to change to get better results and a better agent experience.

I started Scope after working on interpretability research for closed-source models at Princeton and later as an ML engineer in GEO/AEO. I kept seeing the same pattern: these systems were shaping real product discovery and usage, but companies had very little visibility into what the model was actually doing.

We are starting with products that agents can directly interact with, especially APIs, infra products, CLIs, and MCP servers.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_aeea3dee9301,Pops,pops.fyi,"Pops lets people play, remix, and share AI games with friends.

Discover an infinite feed of games, challenges, quizzes, and other fun interactive experiences made by others. Every play instantly becomes a funny gameplay/reaction video you can send to friends, post online, or use to challenge someone to beat your score.

For creators, Pops makes it easier than ever to bring ideas to life and get them played. Instead of learning complex game engines, writing code, or fighting for distribution, anyone can create or remix a playable game in seconds. Bring your ideas, and Pops brings the audience.",Consumer,"Artificial Intelligence, Consumer, Gaming, Social",,New York City,NY,US,,,,,0,yc,,,,,
c_76eabb71127e,AgentPhone,agentphone.ai,"The $2T global telecom industry was built for humans. Agents can't act in the real world today because without a phone number, they lack identity. AgentPhone gives every AI agent its own phone number to reach people and businesses through messages and calls.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_a6efb951a0e4,Chronicle Labs,chronicle-labs.com,"Chronicle Labs is a staging environment for enterprise AI agents: we capture every event the agent sees in production and backtest it, so customers can safely test new behaviors without breaking anything.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_b3c8cac7f4cc,ANORIA,anoria.com,"We've spent decades tracking everything. Sleep. Recovery. Steps. All proxies for how we feel. Performance is 90% mental. And yet no one has built the feedback loop for our emotions. We close that loop by designing a device that understands how you feel, tells you why, and what you can do about it. Emotional intelligence becomes trainable, so you can better connect and create with those around you.",Consumer,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_796246271362,Rudus,rudus.ai,"Rudus is an AI-powered takeoff and estimation platform enabling concrete contractors to win 3x more projects yearly. It automatically identifies every concrete structure like footings, walls, columns, and slabs on plans, eliminating the manual work and reducing estimation time by 70%. Concrete is the most-used material on earth after water, and demand is surging with the AI infrastructure boom.",Real Estate and Construction,,,San Francisco,CA,US,,,,,0,yc,,,,,
c_94a84ae307b4,Expanse,expanse.sh,"Expanse unlocks wasted GPU capacity. We recover idle compute through three capabilities: resource prediction (right-sizing job submissions before they reach the scheduler), optimisation suggestions (code and config changes researchers can apply themselves), and failure prediction (catching jobs that will fail before they consume hours of GPU time).

We’re four engineers. We ran HPC and GPU training workloads at the largest quant funds and national supercomputing centres. We faced this problem first hand and the only fix was to over-provision and burn millions. Ismaeel built the first multimodal HPC resource predictor as research at EPCC (Edinburgh’s Parallel Computing Centre), which beat every published baseline. This is the tool we wish we had.",B2B,"Deep Learning, B2B, Infrastructure, ML",,San Francisco,CA,US,,,,,0,yc,,,,,
